district,title,link,orientation,deal_date,total_price,position,unit_price,features,list_amount,transaction_day,agent_name,agent_link
Huangpu,东淮海公寓 3室2厅 127.72平米,https://sh.lianjia.com/chengjiao/107107345684.html,南 西 北 | 精装,2024.01.18,1690万,高楼层(共28层) 2003年板楼,132321元/平,房屋满五年,挂牌1889万,成交周期219天,欧阳珍,https://dianpu.lianjia.com/1000000026795882/
Huangpu,士林华苑 1室2厅 92.34平米,https://sh.lianjia.com/chengjiao/107108838512.html,南 | 简装,2024.01.17,960万,高楼层(共24层) 2007年板楼,103964元/平,房屋满五年,挂牌1100万,成交周期15天,王阳,https://dianpu.lianjia.com/1000000022147359/
Huangpu,东淮海公寓 3室2厅 143.6平米,https://sh.lianjia.com/chengjiao/107106711626.html,南 | 精装,2024.01.13,1620万,高楼层(共28层) 2003年板楼,112814元/平,房屋满五年,挂牌1666万,成交周期305天,张文浩,https://dianpu.lianjia.com/1000000022085846/
Huangpu,士林华苑 1室2厅 88.61平米,https://sh.lianjia.com/chengjiao/107107451256.html,南 | 精装,2024.01.03,951万,低楼层(共24层) 2007年板楼,107325元/平,"房屋满五年, 近地铁",挂牌1078万,成交周期189天,莫方洲,https://dianpu.lianjia.com/1000000022226550/
Huangpu,复地雅园公馆 2室2厅 119.99平米,https://sh.lianjia.com/chengjiao/107104976744.html,南 | 精装,2023.12.19,1095万,低楼层(共21层) 2007年塔楼,91258元/平,"房屋满五年, 近地铁",挂牌1298万,成交周期665天,马园园,https://dianpu.lianjia.com/1000000022238919/
Huangpu,复地雅园公馆 2室2厅 119.99平米,https://sh.lianjia.com/chengjiao/107105937356.html,南 | 精装,2023.12.18,1100万,中楼层(共21层) 2007年塔楼,91675元/平,"房屋满五年, 近地铁",挂牌1320万,成交周期430天,杨通达,https://dianpu.lianjia.com/1000000022216819/
Huangpu,复地雅园公馆 2室1厅 119.99平米,https://sh.lianjia.com/chengjiao/107106291424.html,东南 南 | 精装,2023.12.16,1086万,低楼层(共21层) 2007年塔楼,90508元/平,"房屋满五年, 近地铁",挂牌1280万,成交周期347天,钱璐,https://dianpu.lianjia.com/1000000022248164/
Huangpu,瑞福小区 3室1厅 74.34平米,https://sh.lianjia.com/chengjiao/107108234928.html,西南 | 毛坯,2023.12.07,610万,中楼层(共23层) 1990年塔楼,82056元/平,"房屋满五年, 近地铁",挂牌666万,成交周期57天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,东淮海公寓 车位,https://sh.lianjia.com/chengjiao/107108630019.html,南 | 其他,2023.12.04,46万,地下室(共12层) 2003年板楼,11449元/平,近地铁,挂牌50万,成交周期1天,佘胜龙,https://dianpu.lianjia.com/1000000022203234/
Huangpu,东淮海公寓 2室2厅 118.69平米,https://sh.lianjia.com/chengjiao/107107395223.html,南 | 精装,2023.11.22,1230万,中楼层(共29层) 2003年板楼,103632元/平,"房屋满五年, 近地铁",挂牌1350万,成交周期155天,孙红霞,https://dianpu.lianjia.com/1000000022163990/
Huangpu,太阳都市花园二期 3室2厅 178.75平米,https://sh.lianjia.com/chengjiao/107107109729.html,南 | 精装,2023.11.15,1925万,中楼层(共29层) 2003年板楼,107693元/平,房屋满五年,挂牌2000万,成交周期188天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,东淮海公寓 3室1厅 128.3平米,https://sh.lianjia.com/chengjiao/107108099484.html,南 | 简装,2023.10.22,1620万,高楼层(共33层) 2003年板楼,126267元/平,房屋满五年,挂牌1758万,成交周期31天,杨昭,https://dianpu.lianjia.com/1000000026660402/
Huangpu,人民大楼 2室1厅 53.21平米,https://sh.lianjia.com/chengjiao/107107870314.html,南 | 简装,2023.10.06,638.8万,中楼层(共17层) 1987年塔楼,120053元/平,"房屋满五年, 近地铁",挂牌680万,成交周期43天,刘伟,https://dianpu.lianjia.com/1000000026505321/
Huangpu,太阳都市花园二期 2室2厅 145.56平米,https://sh.lianjia.com/chengjiao/107107959784.html,南 | 精装,2023.09.08,1660万,高楼层(共19层) 2003年板楼,114043元/平,房屋满五年,挂牌1760万,成交周期3天,丁超,https://dianpu.lianjia.com/1000000022166874/
Huangpu,露香苑 4室2厅 240.05平米,https://sh.lianjia.com/chengjiao/107107065450.html,南 | 精装,2023.09.07,6550万,中楼层(共4层) 2021年暂无数据,272860元/平,近地铁,挂牌6980万,成交周期124天,胡志超,https://dianpu.lianjia.com/1000000022096453/
Huangpu,士林华苑 2室2厅 117.63平米,https://sh.lianjia.com/chengjiao/107107236544.html,南 | 精装,2023.08.02,1420万,中楼层(共25层) 2007年板楼,120718元/平,"房屋满五年, 近地铁",挂牌1499万,成交周期64天,周锡浚,https://dianpu.lianjia.com/1000000026668751/
Huangpu,东业大厦 2室2厅 121.86平米,https://sh.lianjia.com/chengjiao/107105357609.html,南 | 简装,2023.07.24,1020万,高楼层(共28层) 2001年板楼,83703元/平,"房屋满五年, 近地铁",挂牌1250万,成交周期396天,薛满义,https://dianpu.lianjia.com/1000000022102811/
Huangpu,瑞福小区 1室1厅 45.79平米,https://sh.lianjia.com/chengjiao/107105894660.html,南 | 精装,2023.07.24,452万,高楼层(共23层) 1990年塔楼,98712元/平,"房屋满五年, 近地铁",挂牌490万,成交周期292天,邱永勤,https://dianpu.lianjia.com/1000002101299107/
Huangpu,太阳都市花园二期 2室2厅 145.56平米,https://sh.lianjia.com/chengjiao/107105295250.html,南 | 精装,2023.07.14,1600万,低楼层(共19层) 2003年板楼,109921元/平,房屋满五年,挂牌1750万,成交周期398天,周锡浚,https://dianpu.lianjia.com/1000000026668751/
Huangpu,西姚小区 1室1厅 33.9平米,https://sh.lianjia.com/chengjiao/107107445834.html,南 | 毛坯,2023.06.28,353万,低楼层(共6层) 1983年板楼,104130元/平,,挂牌310万,成交周期1天,邓丽优,https://dianpu.lianjia.com/1000002101212051/
Huangpu,复地雅园公馆 3室2厅 145.43平米,https://sh.lianjia.com/chengjiao/107104982037.html,南 | 精装,2023.05.24,1652万,低楼层(共19层) 2006年板楼,113595元/平,"房屋满五年, 近地铁",挂牌1699万,成交周期455天,郗健,https://dianpu.lianjia.com/1000000022214775/
Huangpu,士林华苑 3室2厅 151.81平米,https://sh.lianjia.com/chengjiao/107106541613.html,南 | 精装,2023.05.21,1820万,低楼层(共25层) 2007年板楼,119887元/平,房屋满五年,挂牌1880万,成交周期89天,李冬冬,https://dianpu.lianjia.com/1000000022146620/
Huangpu,露香苑 3室2厅 120.55平米,https://sh.lianjia.com/chengjiao/107106696215.html,南 北 | 精装,2023.05.05,3580万,低楼层(共3层) 2019年板楼,296973元/平,近地铁,挂牌3688万,成交周期54天,周晓鹏,https://dianpu.lianjia.com/1000000026623020/
Huangpu,太阳都市花园一期 3室2厅 153.52平米,https://sh.lianjia.com/chengjiao/107106187806.html,南 | 简装,2023.03.22,1605万,低楼层(共33层) 1999年塔楼,104547元/平,"房屋满五年, 近地铁",挂牌1698万,成交周期108天,张清云,https://dianpu.lianjia.com/1000000026531465/
Huangpu,东淮海公寓 1室2厅 72.58平米,https://sh.lianjia.com/chengjiao/107106686888.html,南 | 精装,2023.03.19,1063万,中楼层(共29层) 2003年板楼,146460元/平,"房屋满五年, 近地铁",挂牌1077万,成交周期8天,陈梦奎,https://dianpu.lianjia.com/1000000026805324/
Huangpu,东淮海公寓 3室2厅 126平米,https://sh.lianjia.com/chengjiao/107106661655.html,南 | 简装,2023.03.18,1680万,低楼层(共33层) 2003年板塔结合,133334元/平,房屋满五年,挂牌1750万,成交周期10天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,太阳都市花园一期 2室2厅 95.4平米,https://sh.lianjia.com/chengjiao/107106288736.html,东 南 | 简装,2023.03.13,1238.8万,中楼层(共33层) 1999年塔楼,129854元/平,"房屋满五年, 近地铁",挂牌1280万,成交周期69天,张凡,https://dianpu.lianjia.com/1000000026626888/
Huangpu,东淮海公寓 2室1厅 76.65平米,https://sh.lianjia.com/chengjiao/107105950491.html,南 | 精装,2023.02.28,1128.8万,低楼层(共28层) 2003年板楼,147261元/平,房屋满五年,挂牌1138万,成交周期135天,鲍金民,https://dianpu.lianjia.com/1000000022184013/
Huangpu,人民大楼 2室1厅 62.6平米,https://sh.lianjia.com/chengjiao/107106184535.html,南 | 精装,2023.02.19,807万,中楼层(共17层) 1987年塔楼,128914元/平,"房屋满五年, 近地铁",挂牌860万,成交周期78天,徐世禄,https://dianpu.lianjia.com/1000000022096365/
Huangpu,太阳都市花园二期 2室2厅 145.56平米,https://sh.lianjia.com/chengjiao/107106183829.html,南 | 精装,2023.02.03,1656万,中楼层(共19层) 2003年板楼,113768元/平,房屋满五年,挂牌1790万,成交周期62天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,东淮海公寓 3室2厅 117.12平米,https://sh.lianjia.com/chengjiao/107106060577.html,南 | 精装,2022.12.12,1460万,低楼层(共33层) 2003年板楼,124659元/平,房屋满五年,挂牌1520万,成交周期34天,高榕举,https://dianpu.lianjia.com/1000000022093716/
Huangpu,太阳都市花园一期 3室2厅 154平米,https://sh.lianjia.com/chengjiao/107105678000.html,南 | 精装,2022.12.03,1600万,高楼层(共33层) 1999年塔楼,103897元/平,"房屋满五年, 近地铁",挂牌1820万,成交周期101天,周锡浚,https://dianpu.lianjia.com/1000000026668751/
Huangpu,东淮海公寓 3室2厅 131.65平米,https://sh.lianjia.com/chengjiao/107105241370.html,南 北 | 精装,2022.11.10,1810万,中楼层(共28层) 2003年板楼,137486元/平,,挂牌1898万,成交周期162天,王维维,https://dianpu.lianjia.com/1000000022190197/
Huangpu,露香苑 3室2厅 168.87平米,https://sh.lianjia.com/chengjiao/107105537600.html,南 | 精装,2022.09.02,4750万,中楼层(共5层) 2020年板楼,281282元/平,近地铁,挂牌4900万,成交周期36天,陈军,https://dianpu.lianjia.com/1000000022125032/
Huangpu,东淮海公寓 3室2厅 126.63平米,https://sh.lianjia.com/chengjiao/107104989876.html,南 | 精装,2022.08.17,1720万,低楼层(共33层) 2003年板楼,135829元/平,房屋满五年,挂牌1980万,成交周期174天,廖小玉,https://dianpu.lianjia.com/1000000022110207/
Huangpu,太阳都市花园一期 2室2厅 113.42平米,https://sh.lianjia.com/chengjiao/107105245971.html,南 | 精装,2022.08.17,1350万,低楼层(共24层) 1999年塔楼,119027元/平,"房屋满五年, 近地铁",挂牌1360万,成交周期76天,任凯,https://dianpu.lianjia.com/1000000026767629/
Huangpu,东淮海公寓 3室2厅 125.48平米,https://sh.lianjia.com/chengjiao/107105243857.html,南 | 精装,2022.07.20,1580万,低楼层(共33层) 2003年板塔结合,125917元/平,房屋满五年,挂牌1650万,成交周期48天,张豆,https://dianpu.lianjia.com/1000000022232203/
Huangpu,太阳都市花园一期 4室1厅 148.69平米,https://sh.lianjia.com/chengjiao/107105342015.html,南 北 | 精装,2022.07.11,1713万,高楼层(共33层) 1999年塔楼,115207元/平,近地铁,挂牌1720万,成交周期21天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,太阳都市花园一期 2室2厅 96.24平米,https://sh.lianjia.com/chengjiao/107104999363.html,东南 | 精装,2022.07.08,1354万,高楼层(共24层) 1999年塔楼,140690元/平,房屋满五年,挂牌1370万,成交周期132天,徐亚男,https://dianpu.lianjia.com/1000000022151799/
Huangpu,复地雅园公馆 2室2厅 102.88平米,https://sh.lianjia.com/chengjiao/107102881015.html,东南 南 西南 | 简装,2022.07.08,1556万,高楼层(共19层) 2006年板楼,151245元/平,"房屋满五年, 近地铁",挂牌1600万,成交周期706天,高榕举,https://dianpu.lianjia.com/1000000022093716/
Huangpu,士林华苑 2室2厅 123.45平米,https://sh.lianjia.com/chengjiao/107104347045.html,南 | 精装,2022.07.06,1600万,中楼层(共28层) 2007年板楼,129608元/平,房屋满五年,挂牌1650万,成交周期322天,张林,https://dianpu.lianjia.com/1000000022239028/
Huangpu,露香园 4室2厅 250.33平米,https://sh.lianjia.com/chengjiao/107104851952.html,南 | 精装,2022.06.19,4400万,低楼层(共15层) 2014年板楼,175768元/平,"房屋满五年, 近地铁",挂牌4800万,成交周期164天,沈明,https://dianpu.lianjia.com/1000000022087943/
Huangpu,太阳都市花园一期 2室2厅 113.42平米,https://sh.lianjia.com/chengjiao/107104038743.html,南 | 精装,2022.03.12,1355万,中楼层(共24层) 1999年塔楼,119468元/平,近地铁,挂牌1368万,成交周期286天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,士林华苑 3室2厅 139.48平米,https://sh.lianjia.com/chengjiao/107104476977.html,南 | 精装,2022.02.25,1686万,低楼层(共23层) 2007年板楼,120878元/平,,挂牌1790万,成交周期157天,尤魏,https://dianpu.lianjia.com/1000000022116088/
Huangpu,士林华苑 1室0厅 32.57平米,https://sh.lianjia.com/chengjiao/107104931467.html,东 | 其他,2022.02.12,85万,中楼层(共23层) 2007年板塔结合,26098元/平,,挂牌88万,成交周期1天,王阳,https://dianpu.lianjia.com/1000000022147359/
Huangpu,东业大厦 2室2厅 99.79平米,https://sh.lianjia.com/chengjiao/107104895541.html,南 | 简装,2022.02.06,1090万,高楼层(共16层) 2001年板塔结合,109230元/平,"房屋满五年, 近地铁",挂牌1150万,成交周期13天,高佳鸣,https://dianpu.lianjia.com/1000000022120089/
Huangpu,新地苑 3室2厅 131.86平米,https://sh.lianjia.com/chengjiao/107104603971.html,西南 | 精装,2021.11.03,1245万,高楼层(共29层) 1999年板楼,94419元/平,"房屋满五年, 近地铁",挂牌1380万,成交周期7天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,金陵东路12号 1室0厅 14.1平米,https://sh.lianjia.com/chengjiao/107103169571.html,西 | 简装,2021.10.22,229万,低楼层(共6层) 板楼,162412元/平,近地铁,挂牌238万,成交周期374天,徐潇宇,https://dianpu.lianjia.com/1000000030934462/
Huangpu,新地苑 3室2厅 136.18平米,https://sh.lianjia.com/chengjiao/107104075279.html,南 | 精装,2021.09.15,1223.8万,中楼层(共29层) 1999年板楼,89867元/平,"房屋满五年, 近地铁",挂牌1350万,成交周期100天,郗健,https://dianpu.lianjia.com/1000000022214775/
Huangpu,东淮海公寓 3室2厅 146.18平米,https://sh.lianjia.com/chengjiao/107104108436.html,南 | 精装,2021.09.08,2000万,低楼层(共28层) 2003年板楼,136818元/平,,挂牌2200万,成交周期84天,谭婧,https://dianpu.lianjia.com/1000000022154264/
Huangpu,紫金苑 2室2厅 127.82平米,https://sh.lianjia.com/chengjiao/107101748607.html,南 | 简装,2021.04.25,920万,中楼层(共8层) 1997年板楼,71977元/平,近地铁,挂牌920万,成交周期591天,李冬冬,https://dianpu.lianjia.com/1000000022146620/
Huangpu,士林华苑 4室2厅 197.29平米,https://sh.lianjia.com/chengjiao/107103527755.html,南 | 精装,2021.04.24,2010万,低楼层(共25层) 2007年板楼,101881元/平,,挂牌2380万,成交周期94天,马园园,https://dianpu.lianjia.com/1000000022238919/
Huangpu,西姚小区 1室1厅 28.05平米,https://sh.lianjia.com/chengjiao/107103654606.html,南 | 精装,2021.04.24,297万,低楼层(共6层) 1982年板楼,105883元/平,,挂牌320万,成交周期52天,徐世禄,https://dianpu.lianjia.com/1000000022096365/
Huangpu,太阳都市花园二期 3室2厅 178.75平米,https://sh.lianjia.com/chengjiao/107103496010.html,南 | 精装,2021.04.23,1750万,低楼层(共29层) 2003年板楼,97903元/平,房屋满五年,挂牌1750万,成交周期101天,宋茹,https://dianpu.lianjia.com/1000000022106601/
Huangpu,柳江街19号 1室1厅 30.14平米,https://sh.lianjia.com/chengjiao/107103527040.html,南 | 精装,2021.03.17,474万,高楼层(共6层) 1998年板楼,157267元/平,"房屋满五年, 近地铁",挂牌499万,成交周期56天,杨谦,https://dianpu.lianjia.com/1000000022206179/
Huangpu,龙门邨 1室1厅 15.7平米,https://sh.lianjia.com/chengjiao/107103410035.html,南 | 其他,2021.03.15,206万,低楼层(共3层) 1993年板楼,131211元/平,,挂牌208万,成交周期86天,陈强,https://dianpu.lianjia.com/1000000022129742/
Huangpu,四川南路25弄 1室0厅 12.5平米,https://sh.lianjia.com/chengjiao/107102851318.html,西 | 其他,2021.03.08,215万,低楼层(共6层) 板楼,172000元/平,近地铁,挂牌250万,成交周期226天,张林,https://dianpu.lianjia.com/1000000022239028/
Huangpu,佳日公寓 3室2厅 133.25平米,https://sh.lianjia.com/chengjiao/107103352206.html,南 | 简装,2021.03.03,1260万,低楼层(共23层) 2002年板塔结合,94560元/平,近地铁,挂牌1280万,成交周期91天,佘胜龙,https://dianpu.lianjia.com/1000000022203234/
Huangpu,露香园 5室2厅 266.89平米,https://sh.lianjia.com/chengjiao/107102963140.html,南 | 精装,2021.02.19,3770万,中楼层(共18层) 2016年板楼,141257元/平,,挂牌3810万,成交周期182天,刘佳俊,https://dianpu.lianjia.com/1000000022189648/
Huangpu,太阳都市花园二期 3室2厅 171.03平米,https://sh.lianjia.com/chengjiao/107103554077.html,南 北 | 其他,2021.02.06,1495万,低楼层(共30层) 2003年板楼,87412元/平,,挂牌1620万,成交周期8天,张彩,https://dianpu.lianjia.com/1000000022280143/
Huangpu,东业大厦 2室2厅 98.92平米,https://sh.lianjia.com/chengjiao/107103549633.html,南 | 精装,2021.01.31,945万,中楼层(共25层) 2001年板塔结合,95532元/平,"房屋满五年, 近地铁",挂牌958万,成交周期4天,杨浩,https://dianpu.lianjia.com/1000000022215116/
Huangpu,太阳都市花园一期 2室2厅 113.54平米,https://sh.lianjia.com/chengjiao/107103468766.html,南 | 精装,2021.01.27,1200万,高楼层(共33层) 1999年塔楼,105690元/平,近地铁,挂牌1200万,成交周期23天,陈春祝,https://dianpu.lianjia.com/1000000022248805/
Huangpu,士林华苑 3室2厅 144.75平米,https://sh.lianjia.com/chengjiao/107103415714.html,南 | 精装,2021.01.26,1450万,低楼层(共26层) 2007年板楼,100173元/平,近地铁,挂牌1500万,成交周期38天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,瑞福小区 1室1厅 53.56平米,https://sh.lianjia.com/chengjiao/107103473100.html,西南 | 精装,2021.01.26,475万,低楼层(共23层) 1990年塔楼,88686元/平,近地铁,挂牌480万,成交周期20天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,瑞福小区 2室1厅 71.75平米,https://sh.lianjia.com/chengjiao/107101689587.html,南 北 | 简装,2021.01.25,613万,中楼层(共23层) 1990年塔楼,85436元/平,近地铁,挂牌630万,成交周期517天,王阳,https://dianpu.lianjia.com/1000000026512677/
Huangpu,人民大楼 2室1厅 56.54平米,https://sh.lianjia.com/chengjiao/107103301288.html,南 北 | 简装,2021.01.22,600万,低楼层(共17层) 1987年塔楼,106120元/平,近地铁,挂牌605万,成交周期66天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,圣莲大厦 3室2厅 142.4平米,https://sh.lianjia.com/chengjiao/107103149883.html,南 | 简装,2021.01.14,995万,中楼层(共13层) 板楼,69874元/平,近地铁,挂牌995万,成交周期98天,廖小玉,https://dianpu.lianjia.com/1000000022110207/
Huangpu,士林华苑 2室2厅 112.46平米,https://sh.lianjia.com/chengjiao/107103494929.html,南 | 其他,2021.01.13,1265万,高楼层(共23层) 2007年板楼,112485元/平,,挂牌1265万,成交周期2天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,复地雅园公馆 4室2厅 177.5平米,https://sh.lianjia.com/chengjiao/107101949876.html,南 | 精装,2021.01.13,1725万,低楼层(共17层) 2006年板楼,97184元/平,近地铁,挂牌1750万,成交周期435天,翟元喆,https://dianpu.lianjia.com/1000000026711927/
Huangpu,新地苑 2室2厅 118.85平米,https://sh.lianjia.com/chengjiao/107101275598.html,南 | 简装,2021.01.06,1030万,中楼层(共29层) 1999年板楼,86664元/平,近地铁,挂牌1040万,成交周期617天,刘佳俊,https://dianpu.lianjia.com/1000000022189648/
Huangpu,东淮海公寓 1室2厅 72.58平米,https://sh.lianjia.com/chengjiao/107103389632.html,南 | 简装,2021.01.03,845万,中楼层(共29层) 2003年板楼,116424元/平,近地铁,挂牌868万,成交周期22天,刘卫涛,https://dianpu.lianjia.com/1000000022274513/
Huangpu,蓬莱路303弄 2室1厅 63.59平米,https://sh.lianjia.com/chengjiao/107102828499.html,南 | 毛坯,2021.01.01,625万,低楼层(共3层) 板楼,98286元/平,近地铁,挂牌650万,成交周期165天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,复地雅园公馆 2室2厅 115.59平米,https://sh.lianjia.com/chengjiao/107103435684.html,南 | 精装,2020.12.30,1330万,中楼层(共20层) 2007年板楼,115062元/平,近地铁,挂牌1350万,成交周期4天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,士林华苑 2室2厅 130.88平米,https://sh.lianjia.com/chengjiao/107103219226.html,南 北 | 精装,2020.12.28,1210万,低楼层(共26层) 2007年板楼,92452元/平,近地铁,挂牌1245万,成交周期64天,桂忠孝,https://dianpu.lianjia.com/1000000022111323/
Huangpu,露香园 3室2厅 183.82平米,https://sh.lianjia.com/chengjiao/107102909987.html,南 | 精装,2020.12.28,2480万,低楼层(共15层) 2014年板楼,134915元/平,,挂牌2550万,成交周期142天,齐明会,https://dianpu.lianjia.com/1000000022112104/
Huangpu,先棉祠街小区 1室0厅 34.04平米,https://sh.lianjia.com/chengjiao/107103412303.html,南 | 精装,2020.12.23,323万,中楼层(共6层) 1987年板楼,94889元/平,,挂牌330万,成交周期5天,胡少鹏,https://dianpu.lianjia.com/1000000026516935/
Huangpu,士林华苑 车位,https://sh.lianjia.com/chengjiao/107103273769.html,南 | 毛坯,2020.12.19,79万,地下室(共1层) 2007年板楼,24256元/平,近地铁,挂牌82万,成交周期39天,齐明会,https://dianpu.lianjia.com/1000000022112104/
Huangpu,瑞福小区 2室1厅 72.75平米,https://sh.lianjia.com/chengjiao/107100888531.html,西南 | 精装,2020.12.18,637万,高楼层(共23层) 1990年塔楼,87561元/平,"房屋满五年, 近地铁",挂牌637万,成交周期734天,丁小芳,https://dianpu.lianjia.com/1000000022098250/
Huangpu,东淮海公寓 2室2厅 118.69平米,https://sh.lianjia.com/chengjiao/107102681609.html,南 | 简装,2020.12.16,1190万,低楼层(共28层) 2003年板楼,100262元/平,,挂牌1280万,成交周期184天,魏琛,https://dianpu.lianjia.com/1000000022114134/
Huangpu,瑞福小区 1室1厅 45.89平米,https://sh.lianjia.com/chengjiao/107103294260.html,南 | 简装,2020.12.13,403.5万,中楼层(共23层) 1990年塔楼,87928元/平,近地铁,挂牌408万,成交周期28天,罗超,https://dianpu.lianjia.com/1000000022280696/
Huangpu,瑞福小区 3室1厅 74.49平米,https://sh.lianjia.com/chengjiao/107102898194.html,南 | 精装,2020.12.01,590万,低楼层(共23层) 1990年塔楼,79206元/平,近地铁,挂牌609万,成交周期118天,徐世禄,https://dianpu.lianjia.com/1000000022096365/
Huangpu,士林华苑 2室2厅 132.29平米,https://sh.lianjia.com/chengjiao/107102772146.html,南 北 | 精装,2020.11.30,1200万,低楼层(共23层) 2007年板楼,90710元/平,,挂牌1180万,成交周期147天,王阳,https://dianpu.lianjia.com/1000000022147359/
Huangpu,瑞福小区 1室1厅 48.05平米,https://sh.lianjia.com/chengjiao/107102700569.html,南 | 精装,2020.11.29,408万,中楼层(共23层) 1990年塔楼,84912元/平,近地铁,挂牌412.5万,成交周期163天,佘胜龙,https://dianpu.lianjia.com/1000000022203234/
Huangpu,士林华苑 2室2厅 90.12平米,https://sh.lianjia.com/chengjiao/107102471893.html,南 | 简装,2020.11.12,910万,高楼层(共23层) 2007年板楼,100977元/平,,挂牌935万,成交周期195天,高榕举,https://dianpu.lianjia.com/1000000022093716/
Huangpu,东淮海公寓 3室2厅 126.63平米,https://sh.lianjia.com/chengjiao/107103207237.html,南 北 | 精装,2020.11.11,1288万,中楼层(共33层) 2003年板楼,101714元/平,,挂牌1300万,成交周期20天,徐世禄,https://dianpu.lianjia.com/1000000022096365/
Huangpu,新地苑 3室2厅 131.86平米,https://sh.lianjia.com/chengjiao/107103205246.html,南 | 精装,2020.11.10,1058万,中楼层(共29层) 1999年板楼,80237元/平,近地铁,挂牌1100万,成交周期19天,莫方洲,https://dianpu.lianjia.com/1000000022226550/
Huangpu,士林华苑 3室2厅 157.21平米,https://sh.lianjia.com/chengjiao/107102905704.html,南 | 精装,2020.11.10,1505万,中楼层(共26层) 2007年板楼,95732元/平,近地铁,挂牌1559万,成交周期96天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,露香园 4室2厅 275.94平米,https://sh.lianjia.com/chengjiao/107102756524.html,南 | 精装,2020.11.10,3300万,低楼层(共35层) 2014年板楼,119592元/平,房屋满五年,挂牌3499万,成交周期131天,林伟鸿,https://dianpu.lianjia.com/1000000030376387/
Huangpu,露香园 4室2厅 241.19平米,https://sh.lianjia.com/chengjiao/107102269788.html,南 | 精装,2020.11.10,2545万,高楼层(共15层) 2014年板楼,105519元/平,近地铁,挂牌2950万,成交周期236天,张敬,https://dianpu.lianjia.com/1000000022094029/
Huangpu,瑞福小区 1室1厅 53.46平米,https://sh.lianjia.com/chengjiao/107101235045.html,南 | 精装,2020.11.09,440万,高楼层(共23层) 1990年塔楼,82305元/平,近地铁,挂牌450万,成交周期572天,佘胜龙,https://dianpu.lianjia.com/1000000022203234/
Huangpu,士林华苑 2室1厅 89.65平米,https://sh.lianjia.com/chengjiao/107101411615.html,南 | 精装,2020.11.07,927万,高楼层(共23层) 2007年板楼,103403元/平,"房屋满五年, 近地铁",挂牌950万,成交周期518天,张伟路,https://dianpu.lianjia.com/1000000022147523/
Huangpu,东淮海公寓 3室2厅 126.63平米,https://sh.lianjia.com/chengjiao/107103053829.html,南 | 精装,2020.11.05,1280万,低楼层(共33层) 2003年板塔结合,101082元/平,,挂牌1280万,成交周期54天,张清云,https://dianpu.lianjia.com/1000000026531465/
Huangpu,士林华苑 1室0厅 32.57平米,https://sh.lianjia.com/chengjiao/107103226292.html,南 | 其他,2020.10.29,82万,低楼层(共1层) 板楼,25177元/平,近地铁,挂牌82万,成交周期2天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,士林华苑 2室1厅 109.28平米,https://sh.lianjia.com/chengjiao/107103185281.html,南 | 精装,2020.10.25,965万,中楼层(共23层) 2007年板楼,88306元/平,,挂牌1160万,成交周期9天,刘金锁,https://dianpu.lianjia.com/1000000022098464/
Huangpu,东淮海公寓 3室2厅 126.63平米,https://sh.lianjia.com/chengjiao/107102736524.html,南 | 精装,2020.10.23,1034万,低楼层(共33层) 2003年板楼,81656元/平,,挂牌1080万,成交周期117天,李建军,https://dianpu.lianjia.com/1000000022233062/
Huangpu,太阳都市花园一期 3室2厅 156.61平米,https://sh.lianjia.com/chengjiao/107102746524.html,南 东 | 精装,2020.10.22,1318万,高楼层(共33层) 1999年塔楼,84159元/平,近地铁,挂牌1350万,成交周期113天,薛满义,https://dianpu.lianjia.com/1000000022102811/
Huangpu,太阳都市花园二期 3室2厅 178.84平米,https://sh.lianjia.com/chengjiao/107102484398.html,南 | 精装,2020.10.13,1406万,低楼层(共29层) 2003年板楼,78618元/平,,挂牌1500万,成交周期162天,薛满义,https://dianpu.lianjia.com/1000000022102811/
Huangpu,士林华苑 3室2厅 157.21平米,https://sh.lianjia.com/chengjiao/107103151599.html,南 | 精装,2020.10.12,1530万,低楼层(共24层) 2007年板楼,97323元/平,,挂牌1450万,成交周期4天,王阳,https://dianpu.lianjia.com/1000000022147359/
Huangpu,露香园 3室2厅 206.38平米,https://sh.lianjia.com/chengjiao/107102954975.html,南 北 | 精装,2020.10.11,2600万,中楼层(共25层) 2014年板楼,125982元/平,房屋满五年,挂牌2600万,成交周期54天,成丹,https://dianpu.lianjia.com/1000000022097158/
