district,title,link,orientation,deal_date,total_price,position,unit_price,features,list_amount,transaction_day,agent_name,agent_link
Hongkou,逸仙小区 2室1厅 57.26平米,https://sh.lianjia.com/chengjiao/107010097462.html,暂无数据 | 其他,2016.09.28,291万,中楼层(共18层) 1989年塔楼,50821元/平,近地铁,挂牌291万,成交周期545天,刘明源,https://dianpu.lianjia.com/1000000030929772/
Hongkou,江杨家园 2室2厅 88.39平米,https://sh.lianjia.com/chengjiao/107010103098.html,南 | 其他,2016.09.28,460万,低楼层(共17层) 2006年板楼,52043元/平,,挂牌460万,成交周期545天,王忠燕,https://dianpu.lianjia.com/1000000022263972/
Hongkou,新丰家园 2室1厅 73.89平米,https://sh.lianjia.com/chengjiao/107010101894.html,南 | 其他,2016.09.27,425万,低楼层(共7层) 2005年板楼,57518元/平,近地铁,挂牌430万,成交周期523天,王贵飞,https://dianpu.lianjia.com/1000000022191573/
Hongkou,良辰美景公寓 3室2厅 113.9平米,https://sh.lianjia.com/chengjiao/107010097958.html,南 | 其他,2016.09.25,625万,高楼层(共6层) 2001年板楼,54873元/平,,挂牌630万,成交周期517天,赵琳珂,https://dianpu.lianjia.com/1000000029417719/
Hongkou,忠烈小区 1室0厅 35.6平米,https://sh.lianjia.com/chengjiao/107010099402.html,南 | 其他,2016.09.25,175万,高楼层(共6层) 1987年板楼,49158元/平,近地铁,挂牌175万,成交周期521天,周健,https://dianpu.lianjia.com/1000002101352496/
Hongkou,江杨名苑 2室1厅 66.19平米,https://sh.lianjia.com/chengjiao/107010099756.html,南 | 其他,2016.09.24,316万,高楼层(共6层) 1998年板楼,47742元/平,,挂牌316万,成交周期523天,杨燕,https://dianpu.lianjia.com/1000000030050653/
Hongkou,镇北小区 1室0厅 37.24平米,https://sh.lianjia.com/chengjiao/107010100087.html,南 | 其他,2016.09.23,184万,低楼层(共6层) 1992年板楼,49410元/平,近地铁,挂牌184万,成交周期238天,袁妮,https://dianpu.lianjia.com/1000000030342605/
Hongkou,民华小区 1室1厅 48.16平米,https://sh.lianjia.com/chengjiao/107010089766.html,南 | 其他,2016.09.21,188万,高楼层(共6层) 1989年板楼,39037元/平,,挂牌190万,成交周期516天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,华严路68弄 2室1厅 54.96平米,https://sh.lianjia.com/chengjiao/107010098718.html,南 | 其他,2016.09.21,249万,高楼层(共6层) 1995年板楼,45306元/平,,挂牌249万,成交周期513天,王振坤,https://dianpu.lianjia.com/1000000030846938/
Hongkou,春江小区(虹口) 2室1厅 56.25平米,https://sh.lianjia.com/chengjiao/107010096067.html,南 | 其他,2016.09.20,288万,高楼层(共6层) 1995年板楼,51200元/平,近地铁,挂牌288万,成交周期512天,侯丽娜,https://dianpu.lianjia.com/1000000022143628/
Hongkou,四季沙龙公寓 1房间1卫 38.16平米,https://sh.lianjia.com/chengjiao/107010094986.html,北 | 其他,2016.09.19,97万,高楼层(共27层) 2005年塔楼,25420元/平,近地铁,挂牌97万,成交周期318天,张荣,https://dianpu.lianjia.com/1000000022156327/
Hongkou,逸兴苑 2室2厅 79.84平米,https://sh.lianjia.com/chengjiao/107010100166.html,南 | 其他,2016.09.18,428万,高楼层(共6层) 1998年板楼,53608元/平,,挂牌430万,成交周期514天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,虹北公寓 2室1厅 65.37平米,https://sh.lianjia.com/chengjiao/107010088311.html,南 | 其他,2016.09.17,297万,高楼层(共6层) 2002年板楼,45434元/平,,挂牌300万,成交周期534天,吕显帷,https://dianpu.lianjia.com/1000000022166059/
Hongkou,三兴苑 2室1厅 46.58平米,https://sh.lianjia.com/chengjiao/107010098653.html,南 | 其他,2016.09.14,330万,低楼层(共6层) 2004年板楼,70846元/平,,挂牌338万,成交周期334天,崔晨,https://dianpu.lianjia.com/1000000022129777/
Hongkou,吴家湾路101弄 1室1厅 40.67平米,https://sh.lianjia.com/chengjiao/107010098387.html,暂无数据 | 其他,2016.09.14,220万,高楼层(共6层) 1989年板楼,54094元/平,近地铁,挂牌220万,成交周期12天,汪群锋,https://dianpu.lianjia.com/1000000022183242/
Hongkou,春江小区(虹口) 1室1厅 44.99平米,https://sh.lianjia.com/chengjiao/107010099782.html,南 | 其他,2016.09.11,190万,中楼层(共6层) 1995年板楼,42232元/平,近地铁,挂牌190万,成交周期503天,侯丽娜,https://dianpu.lianjia.com/1000000022143628/
Hongkou,逸仙小区 1室1厅 37.06平米,https://sh.lianjia.com/chengjiao/107010095653.html,暂无数据 | 其他,2016.09.10,200万,高楼层(共6层) 1988年板楼,53967元/平,近地铁,挂牌200万,成交周期527天,丁腾腾,https://dianpu.lianjia.com/1000000022157429/
Hongkou,福赐花苑 2室2厅 82.92平米,https://sh.lianjia.com/chengjiao/107010095530.html,南 | 其他,2016.09.10,419万,高楼层(共6层) 1998年板楼,50531元/平,,挂牌425万,成交周期557天,张荣,https://dianpu.lianjia.com/1000000022156327/
Hongkou,新市南路1149弄 2室1厅 48.81平米,https://sh.lianjia.com/chengjiao/107010098270.html,南 | 其他,2016.09.10,280万,中楼层(共5层) 1986年板楼,57366元/平,近地铁,挂牌280万,成交周期485天,陶伟,https://dianpu.lianjia.com/1000000022088706/
Hongkou,水电路1381弄 1室1厅 45.37平米,https://sh.lianjia.com/chengjiao/107010092549.html,南 | 其他,2016.09.09,225万,低楼层(共6层) 1997年板楼,49593元/平,,挂牌225万,成交周期504天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,海尚逸苑 2室1厅 77.48平米,https://sh.lianjia.com/chengjiao/107010097209.html,南 | 其他,2016.09.07,460万,低楼层(共14层) 2007年板楼,59371元/平,,挂牌460万,成交周期503天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,水电路1381弄 2室1厅 69.14平米,https://sh.lianjia.com/chengjiao/107010090736.html,南 | 其他,2016.09.04,320万,高楼层(共24层) 1996年塔楼,46283元/平,,挂牌330万,成交周期499天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,丰镇小区 2室1厅 51.77平米,https://sh.lianjia.com/chengjiao/107010094140.html,南 | 其他,2016.09.02,300万,中楼层(共6层) 1988年板楼,57949元/平,近地铁,挂牌310万,成交周期520天,陶伟,https://dianpu.lianjia.com/1000000022088706/
Hongkou,民华小区 1室1厅 48.16平米,https://sh.lianjia.com/chengjiao/107010096279.html,南 | 其他,2016.09.01,230万,中楼层(共6层) 1989年板楼,47758元/平,,挂牌230万,成交周期496天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,海尚逸苑 2室1厅 88.93平米,https://sh.lianjia.com/chengjiao/107010096625.html,南 | 其他,2016.09.01,485万,中楼层(共14层) 2008年板楼,54538元/平,近地铁,挂牌480万,成交周期497天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,江杨家园 2室2厅 79.3平米,https://sh.lianjia.com/chengjiao/107010096896.html,暂无数据 | 其他,2016.08.31,430万,中楼层(共14层) 2007年板楼,54225元/平,,挂牌550万,成交周期517天,王忠燕,https://dianpu.lianjia.com/1000000022263972/
Hongkou,三门二小区 2室1厅 58.27平米,https://sh.lianjia.com/chengjiao/107010086906.html,南 | 其他,2016.08.30,255.5万,高楼层(共6层) 1997年板楼,43848元/平,,挂牌255.5万,成交周期494天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,海尚逸苑 --室--厅 54.21平米,https://sh.lianjia.com/chengjiao/107010090818.html,暂无数据 | 其他,2016.08.30,287万,中楼层(共14层) 2008年板楼,52943元/平,近地铁,挂牌300万,成交周期778天,彭清平,https://dianpu.lianjia.com/1000000022189936/
Hongkou,仁德小区 1室1厅 34.47平米,https://sh.lianjia.com/chengjiao/107010092431.html,南 | 其他,2016.08.30,165万,高楼层(共6层) 1990年板楼,47868元/平,近地铁,挂牌165万,成交周期495天,朱亚州,https://dianpu.lianjia.com/1000000022269854/
Hongkou,纪念小区 1室1厅 38.62平米,https://sh.lianjia.com/chengjiao/107010095437.html,南 | 其他,2016.08.30,216万,中楼层(共6层) 1990年板楼,55930元/平,近地铁,挂牌216万,成交周期494天,林增日,https://dianpu.lianjia.com/1000000022190952/
Hongkou,三门二小区 2室1厅 62.28平米,https://sh.lianjia.com/chengjiao/107010091876.html,南 | 其他,2016.08.30,297万,中楼层(共6层) 1997年板楼,47688元/平,,挂牌300万,成交周期494天,黄鑫,https://dianpu.lianjia.com/1000000022202106/
Hongkou,万康家园 2室0厅 54.61平米,https://sh.lianjia.com/chengjiao/107010094750.html,南 | 其他,2016.08.30,240万,高楼层(共6层) 1995年板楼,43948元/平,,挂牌240万,成交周期343天,黄伟,https://dianpu.lianjia.com/1000000030509162/
Hongkou,景瑞花园 2室1厅 75平米,https://sh.lianjia.com/chengjiao/107010086988.html,南 | 其他,2016.08.30,370万,高楼层(共6层) 1996年板楼,49334元/平,近地铁,挂牌370万,成交周期517天,彭清平,https://dianpu.lianjia.com/1000000022189936/
Hongkou,凉城路1201弄 1室0厅 35.5平米,https://sh.lianjia.com/chengjiao/107010093542.html,南 | 其他,2016.08.29,173万,中楼层(共6层) 1993年板楼,48733元/平,,挂牌173万,成交周期493天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,逸仙路380号 1室1厅 45平米,https://sh.lianjia.com/chengjiao/107010092471.html,暂无数据 | 其他,2016.08.28,190万,高楼层(共7层) 1994年板楼,42223元/平,近地铁,挂牌190万,成交周期262天,王磊,https://dianpu.lianjia.com/1000000022257757/
Hongkou,三门二小区 2室1厅 63.56平米,https://sh.lianjia.com/chengjiao/107010092939.html,南 | 其他,2016.08.28,280万,高楼层(共6层) 1997年板楼,44053元/平,,挂牌290万,成交周期492天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,万康家园 1室1厅 46.53平米,https://sh.lianjia.com/chengjiao/107010094213.html,南 | 其他,2016.08.28,223万,高楼层(共6层) 1995年板楼,47927元/平,,成交周期341天,,黄伟,https://dianpu.lianjia.com/1000000030509162/
Hongkou,新丰家园 1室1厅 49.87平米,https://sh.lianjia.com/chengjiao/107010094860.html,暂无数据 | 其他,2016.08.28,295万,中楼层(共7层) 2005年板楼,59154元/平,近地铁,挂牌295万,成交周期493天,郭良勇,https://dianpu.lianjia.com/1000000022267324/
Hongkou,海尚逸苑 2室2厅 80.03平米,https://sh.lianjia.com/chengjiao/107010093282.html,南 | 其他,2016.08.27,445万,低楼层(共12层) 2008年板楼,55605元/平,,挂牌445万,成交周期1081天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,万安路372号 2室1厅 50.26平米,https://sh.lianjia.com/chengjiao/107010089859.html,南 | 其他,2016.08.27,248万,低楼层(共6层) 1984年板楼,49344元/平,近地铁,挂牌248万,成交周期260天,熊年霞,https://dianpu.lianjia.com/1000000022131360/
Hongkou,忠烈小区 1室1厅 36.22平米,https://sh.lianjia.com/chengjiao/107010092134.html,南 | 其他,2016.08.27,164万,高楼层(共6层) 1987年板楼,45279元/平,近地铁,挂牌164万,成交周期492天,周健,https://dianpu.lianjia.com/1000002101352496/
Hongkou,丰景湾名邸 2室2厅 104.44平米,https://sh.lianjia.com/chengjiao/107010095074.html,南 | 其他,2016.08.26,608万,中楼层(共11层) 2007年板楼,58216元/平,,挂牌620万,成交周期450天,姜吉良,https://dianpu.lianjia.com/1000000022170546/
Hongkou,三门小区 2室2厅 77.32平米,https://sh.lianjia.com/chengjiao/107010092962.html,南 | 其他,2016.08.26,323万,高楼层(共7层) 1998年板楼,41775元/平,近地铁,挂牌325万,成交周期490天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,纪念小区 1室1厅 38.62平米,https://sh.lianjia.com/chengjiao/107010094856.html,南 | 其他,2016.08.26,191万,低楼层(共6层) 1990年板楼,49457元/平,近地铁,成交周期490天,,林增日,https://dianpu.lianjia.com/1000000022190952/
Hongkou,丰华家园 3室2厅 145.22平米,https://sh.lianjia.com/chengjiao/107010091899.html,南 | 其他,2016.08.24,750万,中楼层(共12层) 2004年板楼,51646元/平,,挂牌750万,成交周期489天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,水电路1381弄 1室0厅 34.82平米,https://sh.lianjia.com/chengjiao/107010087414.html,南 | 其他,2016.08.21,160万,高楼层(共6层) 1996年板楼,45951元/平,,挂牌165万,成交周期485天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,新南小区 1室1厅 54.52平米,https://sh.lianjia.com/chengjiao/107010091342.html,南 | 其他,2016.08.21,282万,中楼层(共6层) 1995年板楼,51725元/平,近地铁,挂牌282万,成交周期486天,盛风雪,https://dianpu.lianjia.com/1000002101376442/
Hongkou,新南小区 1室1厅 54.52平米,https://sh.lianjia.com/chengjiao/107010091342.html,南 | 其他,2016.08.21,282万,中楼层(共6层) 1995年板楼,51725元/平,近地铁,挂牌282万,成交周期486天,盛风雪,https://dianpu.lianjia.com/1000002101376442/
Hongkou,水电路1381弄 1室0厅 34.82平米,https://sh.lianjia.com/chengjiao/107010087414.html,南 | 其他,2016.08.21,160万,高楼层(共6层) 1996年板楼,45951元/平,,挂牌165万,成交周期485天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,纪念小区 2室1厅 63.84平米,https://sh.lianjia.com/chengjiao/107010091363.html,南 | 其他,2016.08.20,280万,高楼层(共6层) 1985年板楼,43860元/平,近地铁,挂牌300万,成交周期484天,林增日,https://dianpu.lianjia.com/1000000022190952/
Hongkou,三兴苑 2室1厅 65.34平米,https://sh.lianjia.com/chengjiao/107010083206.html,南 | 其他,2016.08.19,330万,中楼层(共6层) 2004年板楼,50506元/平,,挂牌330万,成交周期212天,熊年霞,https://dianpu.lianjia.com/1000000022131360/
Hongkou,丰二小区 2室1厅 67.28平米,https://sh.lianjia.com/chengjiao/107010085430.html,南 | 其他,2016.08.17,342.5万,中楼层(共18层) 1992年塔楼,50907元/平,近地铁,挂牌340万,成交周期482天,魏迎龙,https://dianpu.lianjia.com/1000000022171516/
Hongkou,新市南路1153弄 1室1厅 36.27平米,https://sh.lianjia.com/chengjiao/107010088194.html,南 | 其他,2016.08.17,161万,中楼层(共6层) 1981年板楼,44390元/平,近地铁,挂牌162万,成交周期481天,陶伟,https://dianpu.lianjia.com/1000000022088706/
Hongkou,广裕小区 2室2厅 93.75平米,https://sh.lianjia.com/chengjiao/107010086430.html,东南 | 其他,2016.08.14,420万,中楼层(共24层) 1998年塔楼,44800元/平,,挂牌420万,成交周期482天,石皇明,https://dianpu.lianjia.com/1000000030724857/
Hongkou,纪念小区 2室1厅 73.36平米,https://sh.lianjia.com/chengjiao/107010086420.html,南 | 其他,2016.08.14,395万,中楼层(共6层) 1994年板楼,53845元/平,近地铁,挂牌398万,成交周期478天,王建华,https://dianpu.lianjia.com/1000000022152519/
Hongkou,新南小区 2室1厅 60.8平米,https://sh.lianjia.com/chengjiao/107010086494.html,南 | 其他,2016.08.14,315万,高楼层(共6层) 1994年板楼,51810元/平,近地铁,挂牌315万,成交周期479天,盛风雪,https://dianpu.lianjia.com/1000002101376442/
Hongkou,海尚逸苑 2室2厅 82.52平米,https://sh.lianjia.com/chengjiao/107010086273.html,南 | 其他,2016.08.14,458万,中楼层(共12层) 2008年板楼,55502元/平,,挂牌458万,成交周期1682天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,水电路1381弄 2室1厅 60.79平米,https://sh.lianjia.com/chengjiao/107010088941.html,南 | 其他,2016.08.13,270万,高楼层(共6层) 1997年板楼,44416元/平,,挂牌276万,成交周期477天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,三门二小区 1室1厅 48.05平米,https://sh.lianjia.com/chengjiao/107010089369.html,暂无数据 | 其他,2016.08.11,205万,高楼层(共6层) 1997年板楼,42664元/平,,挂牌205万,成交周期475天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,新丰家园 1室1厅 54.4平米,https://sh.lianjia.com/chengjiao/107010087870.html,南 | 其他,2016.08.09,305万,低楼层(共7层) 2005年板楼,56067元/平,近地铁,挂牌305万,成交周期474天,江霞云,https://dianpu.lianjia.com/1000000022144189/
Hongkou,万安路346弄 2室1厅 54.6平米,https://sh.lianjia.com/chengjiao/107010082431.html,南 | 其他,2016.08.07,238万,中楼层(共6层) 1988年板楼,43590元/平,近地铁,挂牌238万,成交周期471天,单洁,https://dianpu.lianjia.com/1000000022246710/
Hongkou,镇北小区 1室1厅 42.19平米,https://sh.lianjia.com/chengjiao/107010087705.html,南 | 其他,2016.08.06,198万,低楼层(共6层) 1992年板楼,46931元/平,近地铁,挂牌198万,成交周期317天,吴习,https://dianpu.lianjia.com/1000000022166969/
Hongkou,韶嘉公寓 3室2厅 120.51平米,https://sh.lianjia.com/chengjiao/107010087568.html,南 | 其他,2016.08.06,565万,高楼层(共6层) 2002年板楼,46885元/平,,挂牌565万,成交周期1319天,田静,https://dianpu.lianjia.com/1000000030001875/
Hongkou,万东小区 2室1厅 60.1平米,https://sh.lianjia.com/chengjiao/107010083672.html,南 | 其他,2016.08.03,255万,高楼层(共7层) 1993年板楼,42430元/平,近地铁,挂牌255万,成交周期403天,王业,https://dianpu.lianjia.com/1000000022131552/
Hongkou,江杨家园 2室1厅 67.97平米,https://sh.lianjia.com/chengjiao/107010084850.html,南 | 其他,2016.08.03,350万,高楼层(共17层) 2006年板楼,51494元/平,,挂牌360万,成交周期499天,贾智慧,https://dianpu.lianjia.com/1000000022146680/
Hongkou,三兴苑 2室1厅 65.34平米,https://sh.lianjia.com/chengjiao/107010085182.html,南 | 其他,2016.08.02,345.6万,低楼层(共6层) 2004年板楼,52893元/平,,挂牌345.6万,成交周期369天,崔晨,https://dianpu.lianjia.com/1000000022129777/
Hongkou,沽源路112弄 2室0厅 53.96平米,https://sh.lianjia.com/chengjiao/107010083570.html,南 | 其他,2016.08.01,240万,中楼层(共6层) 1981年板楼,44478元/平,近地铁,挂牌240万,成交周期334天,王耀伟,https://dianpu.lianjia.com/1000000022183949/
Hongkou,凉城路1201弄 2室0厅 47.7平米,https://sh.lianjia.com/chengjiao/107010083128.html,南 | 其他,2016.07.31,196万,高楼层(共6层) 1993年板楼,41091元/平,,挂牌200万,成交周期993天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,万康家园 2室2厅 44.92平米,https://sh.lianjia.com/chengjiao/107010084032.html,南 | 其他,2016.07.31,210万,高楼层(共6层) 1995年板楼,46750元/平,,挂牌210万,成交周期313天,黄伟,https://dianpu.lianjia.com/1000000030509162/
Hongkou,福赐花苑 2室1厅 82.92平米,https://sh.lianjia.com/chengjiao/107010086236.html,南 | 其他,2016.07.31,445万,低楼层(共6层) 1998年板楼,53667元/平,,挂牌445万,成交周期465天,张荣,https://dianpu.lianjia.com/1000000022156327/
Hongkou,三兴苑 2室1厅 50.31平米,https://sh.lianjia.com/chengjiao/107010085105.html,南 | 其他,2016.07.27,265万,高楼层(共6层) 2004年板楼,52674元/平,,挂牌265万,成交周期189天,崔晨,https://dianpu.lianjia.com/1000000022129777/
Hongkou,海尚逸苑 2室2厅 83.23平米,https://sh.lianjia.com/chengjiao/107010083024.html,南 | 其他,2016.07.26,445万,中楼层(共14层) 2010年板楼,53467元/平,近地铁,挂牌550万,成交周期460天,彭清平,https://dianpu.lianjia.com/1000000022189936/
Hongkou,三门二小区 2室2厅 76.58平米,https://sh.lianjia.com/chengjiao/107010081688.html,南 | 其他,2016.07.25,279万,高楼层(共6层) 1997年板楼,36433元/平,,挂牌287万,成交周期458天,马俊,https://dianpu.lianjia.com/1000000022162303/
Hongkou,万东小区 1室0厅 31.45平米,https://sh.lianjia.com/chengjiao/107010082737.html,南 | 其他,2016.07.24,135万,高楼层(共7层) 1993年板楼,42926元/平,近地铁,挂牌136万,成交周期393天,张鹏,https://dianpu.lianjia.com/1000000022180249/
Hongkou,春江小区(虹口) 2室0厅 44.99平米,https://sh.lianjia.com/chengjiao/107010083898.html,南 | 其他,2016.07.24,207万,高楼层(共6层) 1995年板楼,46011元/平,近地铁,挂牌218万,成交周期454天,侯丽娜,https://dianpu.lianjia.com/1000000022143628/
Hongkou,久久公寓 2室2厅 94.02平米,https://sh.lianjia.com/chengjiao/107010084783.html,南 | 其他,2016.07.23,500万,高楼层(共8层) 2001年板楼,53181元/平,近地铁,挂牌500万,成交周期457天,盛风雪,https://dianpu.lianjia.com/1000002101376442/
Hongkou,东方公寓(虹口) 2室2厅 54.53平米,https://sh.lianjia.com/chengjiao/107010081666.html,南 | 其他,2016.07.23,253万,高楼层(共6层) 1996年板楼,46397元/平,近地铁,挂牌270万,成交周期456天,苗泽帅,https://dianpu.lianjia.com/1000000030318135/
Hongkou,良辰美景公寓 3室2厅 128.28平米,https://sh.lianjia.com/chengjiao/107010078035.html,南 | 其他,2016.07.23,682万,中楼层(共11层) 2005年板楼,53165元/平,,挂牌682万,成交周期453天,赵琳珂,https://dianpu.lianjia.com/1000000029417719/
Hongkou,车站西路小区 2室0厅 48.62平米,https://sh.lianjia.com/chengjiao/107010081760.html,暂无数据 | 其他,2016.07.22,200万,高楼层(共6层) 1986年板楼,41136元/平,近地铁,挂牌200万,成交周期455天,常静,https://dianpu.lianjia.com/1000000030321710/
Hongkou,纪念小区 2室1厅 55.5平米,https://sh.lianjia.com/chengjiao/107010083934.html,西南 | 其他,2016.07.22,232万,高楼层(共6层) 1993年板楼,41802元/平,近地铁,挂牌232万,成交周期35天,辛海兵,https://dianpu.lianjia.com/1000000022086768/
Hongkou,新丰家园 2室1厅 54.36平米,https://sh.lianjia.com/chengjiao/107010084140.html,暂无数据 | 其他,2016.07.21,296万,中楼层(共6层) 2005年板楼,54452元/平,近地铁,挂牌296万,成交周期455天,魏迎龙,https://dianpu.lianjia.com/1000000022171516/
Hongkou,江杨家园 2室2厅 76.01平米,https://sh.lianjia.com/chengjiao/107010083340.html,南 | 其他,2016.07.19,380万,低楼层(共14层) 2007年板楼,49994元/平,,挂牌380万,成交周期999天,王忠燕,https://dianpu.lianjia.com/1000000022263972/
Hongkou,虹北公寓 2室1厅 71.5平米,https://sh.lianjia.com/chengjiao/107010083463.html,南 | 其他,2016.07.19,308万,高楼层(共6层) 2002年板楼,43077元/平,,挂牌308万,成交周期474天,李丕庆,https://dianpu.lianjia.com/1000000022267854/
Hongkou,沽源路113弄 2室0厅 49.26平米,https://sh.lianjia.com/chengjiao/107010079046.html,南 | 其他,2016.07.17,206万,中楼层(共6层) 1983年板楼,41819元/平,近地铁,挂牌206万,成交周期450天,陈鑫,https://dianpu.lianjia.com/1000000030852384/
Hongkou,海尚逸苑 2室2厅 80.47平米,https://sh.lianjia.com/chengjiao/107010082493.html,南 | 其他,2016.07.16,425万,中楼层(共8层) 2007年板楼,52815元/平,,挂牌430万,成交周期450天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,忠烈小区 2室1厅 50.84平米,https://sh.lianjia.com/chengjiao/107010082542.html,南 | 其他,2016.07.14,270万,低楼层(共6层) 板楼,53108元/平,近地铁,挂牌275万,成交周期448天,周健,https://dianpu.lianjia.com/1000002101352496/
Hongkou,乐久公寓 2室2厅 100.56平米,https://sh.lianjia.com/chengjiao/107010080648.html,南 | 其他,2016.07.11,450万,低楼层(共6层) 1999年板楼,44750元/平,近地铁,挂牌455万,成交周期910天,汪振兴,https://dianpu.lianjia.com/1000000022160272/
Hongkou,万安路979弄 1室1厅 40平米,https://sh.lianjia.com/chengjiao/107010080444.html,南 | 其他,2016.07.10,164万,高楼层(共6层) 1993年板楼,41000元/平,,挂牌164万,成交周期443天,陈姗姗,https://dianpu.lianjia.com/1000000030740896/
Hongkou,民华小区 2室1厅 64.25平米,https://sh.lianjia.com/chengjiao/107010080421.html,南 | 其他,2016.07.06,118.2万,中楼层(共6层) 1989年板楼,18397元/平,近地铁,挂牌118.2万,成交周期439天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,逸仙小区 1室0厅 35.79平米,https://sh.lianjia.com/chengjiao/107010080121.html,暂无数据 | 其他,2016.07.04,155万,低楼层(共6层) 1988年板楼,43309元/平,近地铁,挂牌155万,成交周期459天,刘明源,https://dianpu.lianjia.com/1000000030929772/
Hongkou,广裕小区 3室2厅 110.7平米,https://sh.lianjia.com/chengjiao/107010076733.html,南 | 其他,2016.07.02,448万,高楼层(共24层) 1998年塔楼,40470元/平,,挂牌470万,成交周期439天,石皇明,https://dianpu.lianjia.com/1000000030724857/
Hongkou,沽源路113弄 2室1厅 47.53平米,https://sh.lianjia.com/chengjiao/107010076956.html,南 | 其他,2016.06.30,210万,低楼层(共6层) 1983年板楼,44183元/平,近地铁,挂牌210万,成交周期433天,张宇,https://dianpu.lianjia.com/1000000030881736/
Hongkou,镇北小区 2室1厅 76.26平米,https://sh.lianjia.com/chengjiao/107010078111.html,南 | 其他,2016.06.30,318万,中楼层(共6层) 1995年板楼,41700元/平,近地铁,挂牌318万,成交周期282天,袁妮,https://dianpu.lianjia.com/1000000030342605/
Hongkou,民华小区 2室0厅 48.16平米,https://sh.lianjia.com/chengjiao/107010078784.html,南 | 其他,2016.06.26,198万,中楼层(共6层) 1989年板楼,41113元/平,近地铁,成交周期429天,,刘辉,https://dianpu.lianjia.com/1000000022157873/
Hongkou,三门二小区 2室1厅 57.08平米,https://sh.lianjia.com/chengjiao/107010074090.html,南 | 其他,2016.06.26,229万,低楼层(共6层) 1997年板楼,40120元/平,,挂牌238万,成交周期429天,李福建,https://dianpu.lianjia.com/1000002101514988/
Hongkou,虹北公寓 2室1厅 71.57平米,https://sh.lianjia.com/chengjiao/107010075647.html,南 | 其他,2016.06.26,283万,低楼层(共6层) 2002年板楼,39542元/平,,挂牌310万,成交周期451天,李丕庆,https://dianpu.lianjia.com/1000000022267854/
Hongkou,虹北公寓 3室1厅 98.62平米,https://sh.lianjia.com/chengjiao/107010079797.html,南 | 其他,2016.06.25,410万,中楼层(共7层) 2002年板楼,41574元/平,,挂牌440万,成交周期450天,李丕庆,https://dianpu.lianjia.com/1000000022267854/
Hongkou,镇北小区 1室0厅 35.67平米,https://sh.lianjia.com/chengjiao/107010078579.html,南 | 其他,2016.06.25,136万,高楼层(共6层) 1990年板楼,38128元/平,近地铁,挂牌215万,成交周期275天,袁妮,https://dianpu.lianjia.com/1000000030342605/
Hongkou,逸仙小区 2室2厅 77.42平米,https://sh.lianjia.com/chengjiao/107010078452.html,东南 | 其他,2016.06.24,350万,高楼层(共18层) 1989年塔楼,45208元/平,近地铁,挂牌350万,成交周期449天,刘明源,https://dianpu.lianjia.com/1000000030929772/
Hongkou,广裕小区 2室2厅 85.65平米,https://sh.lianjia.com/chengjiao/107010077739.html,南 | 其他,2016.06.21,330万,高楼层(共6层) 1995年板楼,38529元/平,,挂牌330万,成交周期779天,石皇明,https://dianpu.lianjia.com/1000000030724857/
Hongkou,忠烈小区 --室--厅 36.22平米,https://sh.lianjia.com/chengjiao/107010077167.html,暂无数据 | 其他,2016.06.20,151万,中楼层(共6层) 1987年板楼,41690元/平,近地铁,挂牌160万,成交周期424天,周健,https://dianpu.lianjia.com/1000002101352496/
Hongkou,场中路40号 2室1厅 61.8平米,https://sh.lianjia.com/chengjiao/107010076430.html,南 | 其他,2016.06.19,238万,高楼层(共6层) 1987年板楼,38512元/平,近地铁,挂牌248万,成交周期95天,吕广博,https://dianpu.lianjia.com/1000000030055338/
Hongkou,福赐花苑 1室1厅 63.67平米,https://sh.lianjia.com/chengjiao/107010077409.html,南 | 其他,2016.06.19,293万,中楼层(共7层) 1998年板楼,46019元/平,,挂牌300万,成交周期423天,张荣,https://dianpu.lianjia.com/1000000022156327/
